Importer,Year,Value,Ad val. duties,Number of lines,Brazil
,(US$),Simple average,MFN duties,Pref. duties,Brazil
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Brazil
"080930 - Peaches, including nectarines",,30.00,30.00,1,,,,Brazil
080940 - Plums and sloes,,25.00,25.00,1,,,,Brazil
081010 - Strawberries,,30.00,30.00,1,,,,Brazil
"081020 - Raspberries, blackberries, mulberries and loganberries",,30.00,30.00,1,,,,Brazil
"081030 - Black, white or red currants and gooseberries",,30.00,30.00,1,,,,Brazil
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,30.00,30.00,1,,,,Brazil
081050 - Kiwifruit,,30.00,30.00,1,,,,Brazil
081060 - Durians,,30.00,30.00,1,,,,Brazil
081090 - Other,,30.00,30.00,7,,,,Brazil
081110 - Strawberries,,30.00,30.00,3,,,,Brazil
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,30.00,30.00,3,,,,Brazil
081190 - Other,,30.00,30.00,2,,,,Brazil
081210 - Cherries,,30.00,30.00,1,,,,Brazil
081290 - Other,,30.00,30.00,2,,,,Brazil
081310 - Apricots,,30.00,30.00,1,,,,Brazil
081320 - Prunes,,25.00,25.00,1,,,,Brazil
081330 - Apples,,30.00,30.00,1,,,,Brazil
081340 - Other fruit,,30.00,30.00,3,,,,Brazil
081350 - Mixtures of nuts or dried fruits of this Chapter,,30.00,30.00,2,,,,Brazil
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,30.00,30.00,1,,,,Brazil
,2004,"670,808",38.12,38.12,87,2,,,Brazil
080111 -- Dessicated,,70.00,70.00,1,,,,Brazil
080119 -- Other,,70.00,70.00,3,,,,Brazil
080121 -- In shell,,30.00,30.00,1,,,,Brazil
080122 -- Shelled,,30.00,30.00,1,,,,Brazil
080131 -- In shell,"50,528",30.00,30.00,1,,,,Brazil
080132 -- Shelled,"620,280",30.00,30.00,3,,,,Brazil
080211 -- In shell,,,,1,1,,,Brazil
080212 -- Shelled,,,,1,1,,,Brazil
080221 -- In shell,,30.00,30.00,1,,,,Brazil
080222 -- Shelled,,30.00,30.00,1,,,,Brazil
080231 -- In shell,,30.00,30.00,1,,,,Brazil
080232 -- Shelled,,30.00,30.00,1,,,,Brazil
080240 - Chestnuts (Castanea spp.),,30.00,30.00,1,,,,Brazil
080250 - Pistachios,,30.00,30.00,1,,,,Brazil
080290 - Other,,100.00,100.00,5,,,,Brazil
"080300 Bananas, including plantains, fresh or dried.",,30.00,30.00,1,,,,Brazil
080410 - Dates,,30.00,30.00,4,,,,Brazil
080420 - Figs,,30.00,30.00,2,,,,Brazil
080430 - Pineapples,,30.00,30.00,1,,,,Brazil
080440 - Avocados,,30.00,30.00,1,,,,Brazil
"080450 - Guavas, mangoes and mangosteens",,30.00,30.00,5,,,,Brazil
080510 - Oranges,,40.00,40.00,1,,,,Brazil
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,30.00,30.00,1,,,,Brazil
080540 - Grapefruit,,25.00,25.00,1,,,,Brazil
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,40.00,40.00,1,,,,Brazil
080590 - Other,,30.00,30.00,1,,,,Brazil
080610 - Fresh,,40.00,40.00,1,,,,Brazil
080620 - Dried,,100.00,100.00,2,,,,Brazil
080711 -- Watermelons,,30.00,30.00,1,,,,Brazil
080719 -- Other,,30.00,30.00,1,,,,Brazil
080720 - Papaws (papayas),,30.00,30.00,1,,,,Brazil
080810 - Apples,,50.00,50.00,1,,,,Brazil
080820 - Pears and quinces,,35.00,35.00,1,,,,Brazil
080910 - Apricots,,30.00,30.00,1,,,,Brazil
080920 - Cherries,,30.00,30.00,1,,,,Brazil
"080930 - Peaches, including nectarines",,30.00,30.00,1,,,,Brazil
080940 - Plums and sloes,,25.00,25.00,1,,,,Brazil
081010 - Strawberries,,30.00,30.00,1,,,,Brazil
"081020 - Raspberries, blackberries, mulberries and loganberries",,30.00,30.00,1,,,,Brazil
"081030 - Black, white or red currants and gooseberries",,30.00,30.00,1,,,,Brazil
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,30.00,30.00,1,,,,Brazil
081050 - Kiwifruit,,30.00,30.00,1,,,,Brazil
081060 - Durians,,30.00,30.00,1,,,,Brazil
081090 - Other,,30.00,30.00,7,,,,Brazil
081110 - Strawberries,,30.00,30.00,3,,,,Brazil
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,30.00,30.00,3,,,,Brazil
081190 - Other,,30.00,30.00,2,,,,Brazil
081210 - Cherries,,30.00,30.00,1,,,,Brazil
081290 - Other,,30.00,30.00,2,,,,Brazil
081310 - Apricots,,30.00,30.00,1,,,,Brazil
081320 - Prunes,,25.00,25.00,1,,,,Brazil
081330 - Apples,,30.00,30.00,1,,,,Brazil
081340 - Other fruit,,30.00,30.00,3,,,,Brazil
081350 - Mixtures of nuts or dried fruits of this Chapter,,30.00,30.00,2,,,,Brazil
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,30.00,30.00,1,,,,Brazil
,2003,"293,633",38.12,38.12,87,2,,,Brazil
080111 -- Dessicated,,70.00,70.00,1,,,,Brazil
080119 -- Other,,70.00,70.00,3,,,,Brazil
080121 -- In shell,,30.00,30.00,1,,,,Brazil
080122 -- Shelled,,30.00,30.00,1,,,,Brazil
080131 -- In shell,,30.00,30.00,1,,,,Brazil
080132 -- Shelled,"219,902",30.00,30.00,3,,,,Brazil
080211 -- In shell,,,,1,1,,,Brazil
080212 -- Shelled,,,,1,1,,,Brazil
080221 -- In shell,,30.00,30.00,1,,,,Brazil
080222 -- Shelled,,30.00,30.00,1,,,,Brazil
080231 -- In shell,,30.00,30.00,1,,,,Brazil
080232 -- Shelled,,30.00,30.00,1,,,,Brazil
080240 - Chestnuts (Castanea spp.),,30.00,30.00,1,,,,Brazil
080250 - Pistachios,,30.00,30.00,1,,,,Brazil
080290 - Other,,100.00,100.00,5,,,,Brazil
"080300 Bananas, including plantains, fresh or dried.",,30.00,30.00,1,,,,Brazil
080410 - Dates,,30.00,30.00,4,,,,Brazil
080420 - Figs,,30.00,30.00,2,,,,Brazil
080430 - Pineapples,,30.00,30.00,1,,,,Brazil
080440 - Avocados,,30.00,30.00,1,,,,Brazil
"080450 - Guavas, mangoes and mangosteens",,30.00,30.00,5,,,,Brazil
080510 - Oranges,"8,588",40.00,40.00,1,,,,Brazil
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,30.00,30.00,1,,,,Brazil
080540 - Grapefruit,,25.00,25.00,1,,,,Brazil
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,40.00,40.00,1,,,,Brazil
080590 - Other,,30.00,30.00,1,,,,Brazil
080610 - Fresh,,40.00,40.00,1,,,,Brazil
080620 - Dried,,100.00,100.00,2,,,,Brazil
080711 -- Watermelons,,30.00,30.00,1,,,,Brazil
080719 -- Other,,30.00,30.00,1,,,,Brazil
080720 - Papaws (papayas),,30.00,30.00,1,,,,Brazil
080810 - Apples,"65,143",50.00,50.00,1,,,,Brazil
080820 - Pears and quinces,,35.00,35.00,1,,,,Brazil
080910 - Apricots,,30.00,30.00,1,,,,Brazil
080920 - Cherries,,30.00,30.00,1,,,,Brazil
"080930 - Peaches, including nectarines",,30.00,30.00,1,,,,Brazil
080940 - Plums and sloes,,25.00,25.00,1,,,,Brazil
081010 - Strawberries,,30.00,30.00,1,,,,Brazil
"081020 - Raspberries, blackberries, mulberries and loganberries",,30.00,30.00,1,,,,Brazil
"081030 - Black, white or red currants and gooseberries",,30.00,30.00,1,,,,Brazil
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,30.00,30.00,1,,,,Brazil
081050 - Kiwifruit,,30.00,30.00,1,,,,Brazil
081060 - Durians,,30.00,30.00,1,,,,Brazil
081090 - Other,,30.00,30.00,7,,,,Brazil
081110 - Strawberries,,30.00,30.00,3,,,,Brazil
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,30.00,30.00,3,,,,Brazil
081190 - Other,,30.00,30.00,2,,,,Brazil
081210 - Cherries,,30.00,30.00,1,,,,Brazil
081290 - Other,,30.00,30.00,2,,,,Brazil
081310 - Apricots,,30.00,30.00,1,,,,Brazil
081320 - Prunes,,25.00,25.00,1,,,,Brazil
081330 - Apples,,30.00,30.00,1,,,,Brazil
081340 - Other fruit,,30.00,30.00,3,,,,Brazil
081350 - Mixtures of nuts or dried fruits of this Chapter,,30.00,30.00,2,,,,Brazil
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,30.00,30.00,1,,,,Brazil
,2002,"620,001",35.28,35.28,55,2,,,Brazil
080111 -- Dessicated,,70.00,70.00,1,,,,Brazil
080119 -- Other,,70.00,70.00,1,,,,Brazil
080121 -- In shell,,30.00,30.00,1,,,,Brazil
080122 -- Shelled,,30.00,30.00,1,,,,Brazil
080131 -- In shell,"474,111",35.00,35.00,1,,,,Brazil
080132 -- Shelled,"145,890",30.00,30.00,1,,,,Brazil
080211 -- In shell,,,,1,1,,,Brazil
080212 -- Shelled,,,,1,1,,,Brazil
080221 -- In shell,,30.00,30.00,1,,,,Brazil
080222 -- Shelled,,30.00,30.00,1,,,,Brazil
080231 -- In shell,,30.00,30.00,1,,,,Brazil
080232 -- Shelled,,30.00,30.00,1,,,,Brazil
080240 - Chestnuts (Castanea spp.),,30.00,30.00,1,,,,Brazil
080250 - Pistachios,,30.00,30.00,1,,,,Brazil
080290 - Other,,100.00,100.00,1,,,,Brazil
"080300 Bananas, including plantains, fresh or dried.",,30.00,30.00,1,,,,Brazil
080410 - Dates,,30.00,30.00,1,,,,Brazil
080420 - Figs,,30.00,30.00,1,,,,Brazil
080430 - Pineapples,,30.00,30.00,1,,,,Brazil
080440 - Avocados,,30.00,30.00,1,,,,Brazil
"080450 - Guavas, mangoes and mangosteens",,30.00,30.00,1,,,,Brazil
080510 - Oranges,,40.00,40.00,1,,,,Brazil
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,30.00,30.00,1,,,,Brazil
080540 - Grapefruit,,25.00,25.00,1,,,,Brazil
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,40.00,40.00,1,,,,Brazil
080590 - Other,,30.00,30.00,1,,,,Brazil
080610 - Fresh,,40.00,40.00,1,,,,Brazil
080620 - Dried,,105.00,105.00,1,,,,Brazil
080711 -- Watermelons,,30.00,30.00,1,,,,Brazil
080719 -- Other,,30.00,30.00,1,,,,Brazil
080720 - Papaws (papayas),,30.00,30.00,1,,,,Brazil
080810 - Apples,,50.00,50.00,1,,,,Brazil
080820 - Pears and quinces,,35.00,35.00,1,,,,Brazil
080910 - Apricots,,30.00,30.00,1,,,,Brazil
080920 - Cherries,,30.00,30.00,1,,,,Brazil
"080930 - Peaches, including nectarines",,30.00,30.00,1,,,,Brazil
080940 - Plums and sloes,,25.00,25.00,1,,,,Brazil
081010 - Strawberries,,30.00,30.00,1,,,,Brazil
"081020 - Raspberries, blackberries, mulberries and loganberries",,30.00,30.00,1,,,,Brazil
"081030 - Black, white or red currants and gooseberries",,30.00,30.00,1,,,,Brazil
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,30.00,30.00,1,,,,Brazil
081050 - Kiwifruit,,30.00,30.00,1,,,,Brazil
081060 - Durians,,30.00,30.00,1,,,,Brazil
081090 - Other,,30.00,30.00,1,,,,Brazil
081110 - Strawberries,,30.00,30.00,1,,,,Brazil
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,30.00,30.00,1,,,,Brazil
081190 - Other,,30.00,30.00,1,,,,Brazil
081210 - Cherries,,30.00,30.00,1,,,,Brazil
081290 - Other,,30.00,30.00,1,,,,Brazil
081310 - Apricots,,30.00,30.00,1,,,,Brazil
081320 - Prunes,,35.00,35.00,1,,,,Brazil
081330 - Apples,,30.00,30.00,1,,,,Brazil
081340 - Other fruit,,30.00,30.00,1,,,,Brazil
081350 - Mixtures of nuts or dried fruits of this Chapter,,30.00,30.00,1,,,,Brazil
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,30.00,30.00,1,,,,Brazil
,2001,,38.35,38.35,55,2,,,Brazil
080111 - - Desiccated,,70.00,70.00,1,,,,Brazil
080119 - - Other,,70.00,70.00,1,,,,Brazil
080121 - - In shell,,35.00,35.00,1,,,,Brazil
080122 - - Shelled,,35.00,35.00,1,,,,Brazil
080131 - - In shell,,35.00,35.00,1,,,,Brazil
080132 - - Shelled,,35.00,35.00,1,,,,Brazil
080211 - - In shell,,,,1,1,,,Brazil
080212 - - Shelled,,,,1,1,,,Brazil
080221 - - In shell,,35.00,35.00,1,,,,Brazil
080222 - - Shelled,,35.00,35.00,1,,,,Brazil
080231 - - In shell,,35.00,35.00,1,,,,Brazil
080232 - - Shelled,,35.00,35.00,1,,,,Brazil
080240 - Chestnuts (Castanea spp.),,35.00,35.00,1,,,,Brazil
080250 - Pistachios,,35.00,35.00,1,,,,Brazil
080290 - Other,,67.50,67.50,1,,,,Brazil
"080300 Bananas, including plantains, fresh or dried",,35.00,35.00,1,,,,Brazil
080410 - Dates,,35.00,35.00,1,,,,Brazil
080420 - Figs,,35.00,35.00,1,,,,Brazil
080430 - Pineapples,,35.00,35.00,1,,,,Brazil
080440 - Avocados,,35.00,35.00,1,,,,Brazil
"080450 - Guavas, mangoes and mangosteens",,35.00,35.00,1,,,,Brazil
080510 - Oranges,,40.00,40.00,1,,,,Brazil
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,35.00,35.00,1,,,,Brazil
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,40.00,40.00,1,,,,Brazil
080540 - Grapefruit,,25.00,25.00,1,,,,Brazil
080590 - Other,,35.00,35.00,1,,,,Brazil
080610 - Fresh,,35.00,35.00,1,,,,Brazil
080620 - Dried,,115.00,115.00,1,,,,Brazil
080711 - - Watermelons,,35.00,35.00,1,,,,Brazil
080719 - - Other,,35.00,35.00,1,,,,Brazil
080720 - Papaws (papayas),,35.00,35.00,1,,,,Brazil
080810 - Apples,,50.00,50.00,1,,,,Brazil
080820 - Pears and quinces,,35.00,35.00,1,,,,Brazil
080910 - Apricots,,35.00,35.00,1,,,,Brazil
080920 - Cherries,,35.00,35.00,1,,,,Brazil
"080930 - Peaches, including nectarines",,35.00,35.00,1,,,,Brazil
080940 - Plums and sloes,,25.00,25.00,1,,,,Brazil
081010 - Strawberries,,35.00,35.00,1,,,,Brazil
"081020 - Raspberries, blackberries, mulberries and loganberries",,35.00,35.00,1,,,,Brazil
"081030 - Black, white or red currants and gooseberries",,35.00,35.00,1,,,,Brazil
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,35.00,35.00,1,,,,Brazil
081050 - Kiwifruit,,35.00,35.00,1,,,,Brazil
081090 - Other,,35.00,35.00,1,,,,Brazil
081110 - Strawberries,,35.00,35.00,1,,,,Brazil
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,35.00,35.00,1,,,,Brazil
081190 - Other,,35.00,35.00,1,,,,Brazil
081210 - Cherries,,35.00,35.00,1,,,,Brazil
081220 - Strawberries,,35.00,35.00,1,,,,Brazil
081290 - Other,,35.00,35.00,1,,,,Brazil
081310 - Apricots,,35.00,35.00,1,,,,Brazil
081320 - Prunes,,25.00,25.00,1,,,,Brazil
081330 - Apples,,35.00,35.00,1,,,,Brazil
081340 - Other fruit,,35.00,35.00,1,,,,Brazil
081350 - Mixtures of nuts or dried fruits of this Chapter,,35.00,35.00,1,,,,Brazil
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,35.00,35.00,1,,,,Brazil
,2000,266,38.29,38.29,55,2,,,Brazil
080111 - - Desiccated,,38.50,38.50,1,,,,Brazil
080119 - - Other,,38.50,38.50,1,,,,Brazil
080121 - - In shell,,38.50,38.50,1,,,,Brazil
080122 - - Shelled,,38.50,38.50,1,,,,Brazil
080131 - - In shell,,0.00,0.00,1,,,,Brazil
080132 - - Shelled,,44.00,44.00,1,,,,Brazil
080211 - - In shell,,,,1,1,,,Brazil
080212 - - Shelled,,,,1,1,,,Brazil
080221 - - In shell,,38.50,38.50,1,,,,Brazil
080222 - - Shelled,,38.50,38.50,1,,,,Brazil
080231 - - In shell,,38.50,38.50,1,,,,Brazil
080232 - - Shelled,,38.50,38.50,1,,,,Brazil
080240 - Chestnuts (Castanea spp.),,38.50,38.50,1,,,,Brazil
080250 - Pistachios,,38.50,38.50,1,,,,Brazil
080290 - Other,,38.50,38.50,1,,,,Brazil
"080300 Bananas, including plantains, fresh or dried",,38.50,38.50,1,,,,Brazil
080410 - Dates,,38.50,38.50,1,,,,Brazil
080420 - Figs,,38.50,38.50,1,,,,Brazil
080430 - Pineapples,,38.50,38.50,1,,,,Brazil
080440 - Avocados,,38.50,38.50,1,,,,Brazil
"080450 - Guavas, mangoes and mangosteens",,38.50,38.50,1,,,,Brazil
080510 - Oranges,,38.50,38.50,1,,,,Brazil
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,38.50,38.50,1,,,,Brazil
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,38.50,38.50,1,,,,Brazil
080540 - Grapefruit,,25.00,25.00,1,,,,Brazil
080590 - Other,,38.50,38.50,1,,,,Brazil
080610 - Fresh,266,38.50,38.50,1,,,,Brazil
080620 - Dried,,115.00,115.00,1,,,,Brazil
080711 - - Watermelons,,38.50,38.50,1,,,,Brazil
080719 - - Other,,38.50,38.50,1,,,,Brazil
080720 - Papaws (papayas),,38.50,38.50,1,,,,Brazil
080810 - Apples,,50.00,50.00,1,,,,Brazil
080820 - Pears and quinces,,35.00,35.00,1,,,,Brazil
080910 - Apricots,,38.50,38.50,1,,,,Brazil
080920 - Cherries,,38.50,38.50,1,,,,Brazil
"080930 - Peaches, including nectarines",,38.50,38.50,1,,,,Brazil
080940 - Plums and sloes,,25.00,25.00,1,,,,Brazil
081010 - Strawberries,,38.50,38.50,1,,,,Brazil
"081020 - Raspberries, blackberries, mulberries and loganberries",,38.50,38.50,1,,,,Brazil
"081030 - Black, white or red currants and gooseberries",,38.50,38.50,1,,,,Brazil
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,38.50,38.50,1,,,,Brazil
081050 - Kiwifruit,,38.50,38.50,1,,,,Brazil
081090 - Other,,16.50,16.50,1,,,,Brazil
081110 - Strawberries,,38.50,38.50,1,,,,Brazil
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,38.50,38.50,1,,,,Brazil
081190 - Other,,38.50,38.50,1,,,,Brazil
081210 - Cherries,,38.50,38.50,1,,,,Brazil
081220 - Strawberries,,38.50,38.50,1,,,,Brazil
081290 - Other,,38.50,38.50,1,,,,Brazil
081310 - Apricots,,38.50,38.50,1,,,,Brazil
081320 - Prunes,,25.00,25.00,1,,,,Brazil
081330 - Apples,,38.50,38.50,1,,,,Brazil
081340 - Other fruit,,38.50,38.50,1,,,,Brazil
081350 - Mixtures of nuts or dried fruits of this Chapter,,38.50,38.50,1,,,,Brazil
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,38.50,38.50,1,,,,Brazil
,1999,,46.26,46.26,55,2,,,Brazil
080111 - - Desiccated,,55.00,55.00,1,,,,Brazil
080119 - - Other,,44.00,44.00,1,,,,Brazil
080121 - - In shell,,44.00,44.00,1,,,,Brazil
080122 - - Shelled,,44.00,44.00,1,,,,Brazil
080131 - - In shell,,0.00,0.00,1,,,,Brazil
080132 - - Shelled,,44.00,44.00,1,,,,Brazil
080211 - - In shell,,,,1,1,,,Brazil
080212 - - Shelled,,,,1,1,,,Brazil
080221 - - In shell,,44.00,44.00,1,,,,Brazil
080222 - - Shelled,,44.00,44.00,1,,,,Brazil
080231 - - In shell,,44.00,44.00,1,,,,Brazil
080232 - - Shelled,,44.00,44.00,1,,,,Brazil
080240 - Chestnuts (Castanea spp.),,44.00,44.00,1,,,,Brazil
080250 - Pistachios,,44.00,44.00,1,,,,Brazil
080290 - Other,,44.00,44.00,1,,,,Brazil
"080300 Bananas, including plantains, fresh or dried",,44.00,44.00,1,,,,Brazil
080410 - Dates,,38.50,38.50,1,,,,Brazil
080420 - Figs,,44.00,44.00,1,,,,Brazil
080430 - Pineapples,,44.00,44.00,1,,,,Brazil
080440 - Avocados,,44.00,44.00,1,,,,Brazil
"080450 - Guavas, mangoes and mangosteens",,44.00,44.00,1,,,,Brazil
080510 - Oranges,,44.00,44.00,1,,,,Brazil
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,44.00,44.00,1,,,,Brazil
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,44.00,44.00,1,,,,Brazil
080540 - Grapefruit,,44.00,44.00,1,,,,Brazil
080590 - Other,,44.00,44.00,1,,,,Brazil
080610 - Fresh,,27.50,27.50,1,,,,Brazil
080620 - Dried,,120.00,120.00,1,,,,Brazil
080711 - - Watermelons,,44.00,44.00,1,,,,Brazil
080719 - - Other,,44.00,44.00,1,,,,Brazil
080720 - Papaws (papayas),,44.00,44.00,1,,,,Brazil
080810 - Apples,,44.00,44.00,1,,,,Brazil
080820 - Pears and quinces,,44.00,44.00,1,,,,Brazil
080910 - Apricots,,44.00,44.00,1,,,,Brazil
080920 - Cherries,,44.00,44.00,1,,,,Brazil
"080930 - Peaches, including nectarines",,55.00,55.00,1,,,,Brazil
080940 - Plums and sloes,,27.50,27.50,1,,,,Brazil
081010 - Strawberries,,55.00,55.00,1,,,,Brazil
"081020 - Raspberries, blackberries, mulberries and loganberries",,55.00,55.00,1,,,,Brazil
"081030 - Black, white or red currants and gooseberries",,55.00,55.00,1,,,,Brazil
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,55.00,55.00,1,,,,Brazil
081050 - Kiwifruit,,55.00,55.00,1,,,,Brazil
081090 - Other,,16.50,16.50,1,,,,Brazil
081110 - Strawberries,,55.00,55.00,1,,,,Brazil
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,55.00,55.00,1,,,,Brazil
081190 - Other,,55.00,55.00,1,,,,Brazil
081210 - Cherries,,55.00,55.00,1,,,,Brazil
081220 - Strawberries,,55.00,55.00,1,,,,Brazil
081290 - Other,,55.00,55.00,1,,,,Brazil
081310 - Apricots,,55.00,55.00,1,,,,Brazil
081320 - Prunes,,44.00,44.00,1,,,,Brazil
081330 - Apples,,44.00,44.00,1,,,,Brazil
081340 - Other fruit,,44.00,44.00,1,,,,Brazil
081350 - Mixtures of nuts or dried fruits of this Chapter,,44.00,44.00,1,,,,Brazil
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,44.00,44.00,1,,,,Brazil
,1998,"24,941",39.62,39.62,55,2,,,Brazil
080111 - - Desiccated,,40.00,40.00,1,,,,Brazil
080119 - - Other,,40.00,40.00,1,,,,Brazil
080121 - - In shell,,40.00,40.00,1,,,,Brazil
080122 - - Shelled,,40.00,40.00,1,,,,Brazil
080131 - - In shell,,0.00,0.00,1,,,,Brazil
080132 - - Shelled,"24,941",40.00,40.00,1,,,,Brazil
080211 - - In shell,,,,1,1,,,Brazil
080212 - - Shelled,,,,1,1,,,Brazil
080221 - - In shell,,40.00,40.00,1,,,,Brazil
080222 - - Shelled,,40.00,40.00,1,,,,Brazil
080231 - - In shell,,40.00,40.00,1,,,,Brazil
080232 - - Shelled,,40.00,40.00,1,,,,Brazil
080240 - Chestnuts (Castanea spp.),,40.00,40.00,1,,,,Brazil
080250 - Pistachios,,40.00,40.00,1,,,,Brazil
080290 - Other,,40.00,40.00,1,,,,Brazil
"080300 Bananas, including plantains, fresh or dried",,40.00,40.00,1,,,,Brazil
080410 - Dates,,30.00,30.00,1,,,,Brazil
080420 - Figs,,40.00,40.00,1,,,,Brazil
080430 - Pineapples,,40.00,40.00,1,,,,Brazil
080440 - Avocados,,40.00,40.00,1,,,,Brazil
"080450 - Guavas, mangoes and mangosteens",,40.00,40.00,1,,,,Brazil
080510 - Oranges,,40.00,40.00,1,,,,Brazil
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,40.00,40.00,1,,,,Brazil
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,40.00,40.00,1,,,,Brazil
080540 - Grapefruit,,40.00,40.00,1,,,,Brazil
080590 - Other,,40.00,40.00,1,,,,Brazil
080610 - Fresh,,30.00,30.00,1,,,,Brazil
080620 - Dried,,120.00,120.00,1,,,,Brazil
080711 - - Watermelons,,40.00,40.00,1,,,,Brazil
080719 - - Other,,40.00,40.00,1,,,,Brazil
080720 - Papaws (papayas),,40.00,40.00,1,,,,Brazil
080810 - Apples,,40.00,40.00,1,,,,Brazil
080820 - Pears and quinces,,40.00,40.00,1,,,,Brazil
080910 - Apricots,,40.00,40.00,1,,,,Brazil
080920 - Cherries,,40.00,40.00,1,,,,Brazil
"080930 - Peaches, including nectarines",,40.00,40.00,1,,,,Brazil
080940 - Plums and sloes,,30.00,30.00,1,,,,Brazil
081010 - Strawberries,,40.00,40.00,1,,,,Brazil
"081020 - Raspberries, blackberries, mulberries and loganberries",,40.00,40.00,1,,,,Brazil
"081030 - Black, white or red currants and gooseberries",,40.00,40.00,1,,,,Brazil
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,40.00,40.00,1,,,,Brazil
081050 - Kiwifruit,,40.00,40.00,1,,,,Brazil
081090 - Other,,10.00,10.00,1,,,,Brazil
081110 - Strawberries,,40.00,40.00,1,,,,Brazil
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,40.00,40.00,1,,,,Brazil
081190 - Other,,40.00,40.00,1,,,,Brazil
081210 - Cherries,,40.00,40.00,1,,,,Brazil
081220 - Strawberries,,40.00,40.00,1,,,,Brazil
081290 - Other,,40.00,40.00,1,,,,Brazil
081310 - Apricots,,40.00,40.00,1,,,,Brazil
081320 - Prunes,,40.00,40.00,1,,,,Brazil
081330 - Apples,,40.00,40.00,1,,,,Brazil
081340 - Other fruit,,40.00,40.00,1,,,,Brazil
081350 - Mixtures of nuts or dried fruits of this Chapter,,40.00,40.00,1,,,,Brazil
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,40.00,40.00,1,,,,Brazil
,1997,,44.66,44.66,55,2,,,Brazil
080111 - - Desiccated,,45.00,45.00,1,,,,Brazil
080119 - - Other,,45.00,45.00,1,,,,Brazil
080121 - - In shell,,45.00,45.00,1,,,,Brazil
080122 - - Shelled,,45.00,45.00,1,,,,Brazil
080131 - - In shell,,0.00,0.00,1,,,,Brazil
080132 - - Shelled,,45.00,45.00,1,,,,Brazil
080211 - - In shell,,,,1,1,,,Brazil
080212 - - Shelled,,,,1,1,,,Brazil
080221 - - In shell,,45.00,45.00,1,,,,Brazil
080222 - - Shelled,,45.00,45.00,1,,,,Brazil
080231 - - In shell,,45.00,45.00,1,,,,Brazil
